date,type,tweet_count
2010-12-21,original,28
2010-12-22,original,32
2010-12-23,original,21
2010-12-24,original,29
2010-12-25,original,13
2010-12-26,original,20
2010-12-27,original,26
2010-12-28,original,31
2010-12-29,original,26
2010-12-30,original,36
2010-12-31,original,26
2011-01-01,original,71
2011-01-02,original,33
2011-01-03,original,23
2011-01-04,original,64
2011-01-05,original,47
2011-01-06,original,24
2011-01-07,original,28
2011-01-08,original,25
2011-01-09,original,28
2011-01-10,original,72
2011-01-11,original,44
2011-01-12,original,36
2011-01-13,original,31
2011-01-14,original,33
2011-01-15,original,36
2011-01-16,original,26
2011-01-17,original,49
2011-01-18,original,36
2011-01-19,original,19
2011-01-20,original,35
2011-01-21,original,40
2011-01-22,original,23
2011-01-23,original,36
2011-01-24,original,26
2011-01-25,original,48
2011-01-26,original,35
2011-01-27,original,47
2011-01-28,original,64
2011-01-29,original,33
2011-01-30,original,18
2011-01-31,original,48
2011-02-01,original,223
2011-02-02,original,58
2011-02-03,original,61
2011-02-04,original,47
2011-02-05,original,29
2011-02-06,original,21
2011-02-07,original,25
2011-02-08,original,45
2011-02-09,original,43
2011-02-10,original,42
2011-02-11,original,41
2011-02-12,original,22
2011-02-13,original,46
2011-02-14,original,42
2011-02-15,original,46
2011-02-16,original,47
2011-02-17,original,49
2011-02-18,original,85
2011-02-19,original,26
2011-02-20,original,36
2011-02-21,original,43
2011-02-22,original,60
2011-02-23,original,41
2011-02-24,original,51
2011-02-25,original,42
2011-02-26,original,30
2011-02-27,original,35
2011-02-28,original,31
2011-03-01,original,44
2011-03-02,original,43
2011-03-03,original,47
2011-03-04,original,33
2011-03-05,original,41
2011-03-06,original,31
2011-03-07,original,41
2011-03-08,original,54
2011-03-09,original,40
2011-03-10,original,41
2011-03-11,original,39
2011-03-12,original,23
2011-03-13,original,25
2011-03-14,original,39
2011-03-15,original,28
2011-03-16,original,37
2011-03-17,original,23
2011-03-18,original,33
2011-03-19,original,27
2011-03-20,original,184
2011-03-21,original,51
2011-03-22,original,47
2011-03-23,original,29
2011-03-24,original,38
2011-03-25,original,46
2011-03-26,original,28
2011-03-27,original,31
2011-03-28,original,44
2011-03-29,original,54
2011-03-30,original,53
2011-03-31,original,72
2011-04-01,original,54
2011-04-02,original,23
2011-04-03,original,51
2011-04-04,original,46
2011-04-05,original,46
2011-04-06,original,45
2011-04-07,original,32
2011-04-08,original,56
2011-04-09,original,34
2011-04-10,original,23
2011-04-11,original,25
2011-04-12,original,30
2011-04-13,original,36
2011-04-14,original,44
2011-04-15,original,35
2011-04-16,original,31
2011-04-17,original,35
2011-04-18,original,32
2011-04-19,original,61
2011-04-20,original,70
2011-04-21,original,41
2011-04-22,original,34
2011-04-23,original,23
2011-04-24,original,33
2011-04-25,original,22
2011-04-26,original,41
2011-04-27,original,43
2011-04-28,original,28
2011-04-29,original,114
2011-04-30,original,39
2011-05-01,original,26
2011-05-02,original,40
2011-05-03,original,36
2011-05-04,original,43
2011-05-05,original,36
2011-05-06,original,33
2011-05-07,original,25
2011-05-08,original,20
2011-05-09,original,28
2011-05-10,original,36
2011-05-11,original,41
2011-05-12,original,29
2011-05-13,original,28
2011-05-14,original,30
2011-05-15,original,25
2011-05-16,original,37
2011-05-17,original,44
2011-05-18,original,36
2011-05-19,original,50
2011-05-20,original,52
2011-05-21,original,24
2011-05-22,original,28
2011-05-23,original,264
2011-05-24,original,44
2011-05-25,original,49
2011-05-26,original,34
2011-05-27,original,33
2011-05-28,original,32
2011-05-29,original,29
2011-05-30,original,33
2011-05-31,original,53
2011-06-01,original,47
2011-06-02,original,39
2011-06-03,original,48
2011-06-04,original,26
2011-06-05,original,43
2011-06-06,original,55
2011-06-07,original,38
2011-06-08,original,38
2011-06-09,original,40
2011-06-10,original,64
2011-06-11,original,54
2011-06-12,original,43
2011-06-13,original,49
2011-06-14,original,52
2011-06-15,original,29
2011-06-16,original,34
2011-06-17,original,39
2011-06-18,original,29
2011-06-19,original,35
2011-06-20,original,41
2011-06-21,original,48
2011-06-22,original,46
2011-06-23,original,68
2011-06-24,original,35
2011-06-25,original,65
2011-06-26,original,42
2011-06-27,original,36
2011-06-28,original,58
2011-06-29,original,64
2011-06-30,original,44
2011-07-01,original,42
2011-07-02,original,42
2011-07-03,original,33
2011-07-04,original,57
2011-07-05,original,81
2011-07-06,original,88
2011-07-07,original,58
2011-07-08,original,78
2011-07-09,original,36
2011-07-10,original,37
2011-07-11,original,33
2011-07-12,original,53
2011-07-13,original,75
2011-07-14,original,47
2011-07-15,original,36
2011-07-16,original,44
2011-07-17,original,40
2011-07-18,original,38
2011-07-19,original,73
2011-07-20,original,73
2011-07-21,original,56
2011-07-22,original,57
2011-07-23,original,45
2011-07-24,original,33
2011-07-25,original,148
2011-07-26,original,84
2011-07-27,original,68
2011-07-28,original,65
2011-07-29,original,47
2011-07-30,original,44
2011-07-31,original,28
2011-08-01,original,77
2011-08-02,original,701
2011-08-03,original,164
2011-08-04,original,62
2011-08-05,original,118
2011-08-06,original,80
2011-08-07,original,57
2011-08-08,original,54
2011-08-09,original,68
2011-08-10,original,44
2011-08-11,original,60
2011-08-12,original,47
2011-08-13,original,42
2011-08-14,original,86
2011-08-15,original,63
2011-08-16,original,57
2011-08-17,original,51
2011-08-18,original,58
2011-08-19,original,61
2011-08-20,original,58
2011-08-21,original,58
2011-08-22,original,77
2011-08-23,original,61
2011-08-24,original,80
2011-08-25,original,47
2011-08-26,original,46
2011-08-27,original,35
2011-08-28,original,26
2011-08-29,original,56
2011-08-30,original,64
2011-08-31,original,53
2011-09-01,original,56
2011-09-02,original,49
2011-09-03,original,45
2011-09-04,original,26
2011-09-05,original,64
2011-09-06,original,33
2011-09-07,original,67
2011-09-08,original,39
2011-09-09,original,49
2011-09-10,original,45
2011-09-11,original,57
2011-09-12,original,61
2011-09-13,original,46
2011-09-14,original,55
2011-09-15,original,47
2011-09-16,original,59
2011-09-17,original,41
2011-09-18,original,31
2011-09-19,original,54
2011-09-20,original,79
2011-09-21,original,92
2011-09-22,original,128
2011-09-23,original,239
2011-09-24,original,81
2011-09-25,original,52
2011-09-26,original,60
2011-09-27,original,62
2011-09-28,original,53
2011-09-29,original,60
2011-09-30,original,58
2011-10-01,original,55
2011-10-02,original,202
2011-10-03,original,106
2011-10-04,original,77
2011-10-05,original,55
2011-10-06,original,69
2011-10-07,original,45
2011-10-08,original,41
2011-10-09,original,36
2011-10-10,original,85
2011-10-11,original,57
2011-10-12,original,42
2011-10-13,original,40
2011-10-14,original,55
2011-10-15,original,38
2011-10-16,original,104
2011-10-17,original,49
2011-10-18,original,66
2011-10-19,original,50
2011-10-20,original,64
2011-10-21,original,64
2011-10-22,original,43
2011-10-23,original,57
2011-10-24,original,62
2011-10-25,original,143
2011-10-26,original,77
2011-10-27,original,104
2011-10-28,original,94
2011-10-29,original,124
2011-10-30,original,155
2011-10-31,original,197
2011-11-01,original,158
2011-11-02,original,234
2011-11-03,original,157
2011-11-04,original,177
2011-11-05,original,172
2011-11-06,original,240
2011-11-07,original,144
2011-11-08,original,128
2011-11-09,original,120
2011-11-10,original,170
2011-11-11,original,162
2011-11-12,original,166
2011-11-13,original,130
2011-11-14,original,145
2011-11-15,original,146
2011-11-16,original,106
2011-11-17,original,108
2011-11-18,original,112
2011-11-19,original,68
2011-11-20,original,76
2011-11-21,original,89
2011-11-22,original,92
2011-11-23,original,67
2011-11-24,original,42
2011-11-25,original,50
2011-11-26,original,43
2011-11-27,original,34
2011-11-28,original,40
2011-11-29,original,53
2011-11-30,original,62
2011-12-01,original,81
2011-12-02,original,70
2011-12-03,original,52
2011-12-04,original,60
2011-12-05,original,76
2011-12-06,original,67
2011-12-07,original,326
2011-12-08,original,72
2011-12-09,original,60
2011-12-10,original,56
2011-12-11,original,57
2011-12-12,original,74
2011-12-13,original,56
2011-12-14,original,79
2011-12-15,original,46
2011-12-16,original,41
2011-12-17,original,42
2011-12-18,original,43
2011-12-19,original,61
2011-12-20,original,62
2011-12-21,original,47
2011-12-22,original,62
2011-12-23,original,34
2011-12-24,original,40
2011-12-25,original,41
2011-12-26,original,57
2011-12-27,original,79
2011-12-28,original,89
2011-12-29,original,73
2011-12-30,original,54
2011-12-31,original,38
2012-01-01,original,35
2012-01-02,original,68
2012-01-03,original,56
2012-01-04,original,102
2012-01-05,original,61
2012-01-06,original,88
2012-01-07,original,59
2012-01-08,original,49
2012-01-09,original,76
2012-01-10,original,78
2012-01-11,original,50
2012-01-12,original,54
2012-01-13,original,55
2012-01-14,original,48
2012-01-15,original,45
2012-01-16,original,106
2012-01-17,original,68
2012-01-18,original,54
2012-01-19,original,65
2012-01-20,original,68
2012-01-21,original,49
2012-01-22,original,49
2012-01-23,original,87
2012-01-24,original,50
2012-01-25,original,55
2012-01-26,original,82
2012-01-27,original,64
2012-01-28,original,67
2012-01-29,original,42
2012-01-30,original,63
2012-01-31,original,71
2012-02-01,original,86
2012-02-02,original,130
2012-02-03,original,82
2012-02-04,original,63
2012-02-05,original,70
2012-02-06,original,68
2012-02-07,original,85
2012-02-08,original,70
2012-02-09,original,120
2012-02-10,original,79
2012-02-11,original,58
2012-02-12,original,40
2012-02-13,original,70
2012-02-14,original,69
2012-02-15,original,60
2012-02-16,original,78
2012-02-17,original,90
2012-02-18,original,54
2012-02-19,original,57
2012-02-20,original,62
2012-02-21,original,63
2012-02-22,original,72
2012-02-23,original,79
2012-02-24,original,109
2012-02-25,original,79
2012-02-26,original,86
2012-02-27,original,79
2012-02-28,original,82
2012-02-29,original,65
2012-03-01,original,104
2012-03-02,original,72
2012-03-03,original,44
2012-03-04,original,48
2012-03-05,original,79
2012-03-06,original,54
2012-03-07,original,63
2012-03-08,original,77
2012-03-09,original,75
2012-03-10,original,51
2012-03-11,original,62
2012-03-12,original,72
2012-03-13,original,81
2012-03-14,original,68
2012-03-15,original,63
2012-03-16,original,65
2012-03-17,original,71
2012-03-18,original,62
2012-03-19,original,82
2012-03-20,original,55
2012-03-21,original,59
2012-03-22,original,57
2012-03-23,original,88
2012-03-24,original,96
2012-03-25,original,87
2012-03-26,original,99
2012-03-27,original,92
2012-03-28,original,95
2012-03-29,original,58
2012-03-30,original,54
2012-03-31,original,47
2012-04-01,original,45
2012-04-02,original,63
2012-04-03,original,99
2012-04-04,original,156
2012-04-05,original,97
2012-04-06,original,49
2012-04-07,original,39
2012-04-08,original,50
2012-04-09,original,128
2012-04-10,original,100
2012-04-11,original,77
2012-04-12,original,60
2012-04-13,original,55
2012-04-14,original,61
2012-04-15,original,49
2012-04-16,original,61
2012-04-17,original,178
2012-04-18,original,58
2012-04-19,original,74
2012-04-20,original,81
2012-04-21,original,45
2012-04-22,original,50
2012-04-23,original,73
2012-04-24,original,67
2012-04-25,original,63
2012-04-26,original,79
2012-04-27,original,78
2012-04-28,original,43
2012-04-29,original,51
2012-04-30,original,64
2012-05-01,original,55
2012-05-02,original,61
2012-05-03,original,83
2012-05-04,original,56
2012-05-05,original,57
2012-05-06,original,53
2012-05-07,original,55
2012-05-08,original,59
2012-05-09,original,74
2012-05-10,original,58
2012-05-11,original,69
2012-05-12,original,42
2012-05-13,original,39
2012-05-14,original,88
2012-05-15,original,89
2012-05-16,original,70
2012-05-17,original,111
2012-05-18,original,98
2012-05-19,original,55
2012-05-20,original,76
2012-05-21,original,112
2012-05-22,original,100
2012-05-23,original,69
2012-05-24,original,59
2012-05-25,original,75
2012-05-26,original,49
2012-05-27,original,45
2012-05-28,original,74
2012-05-29,original,73
2012-05-30,original,58
2012-05-31,original,62
2012-06-01,original,45
2012-06-02,original,252
2012-06-03,original,95
2012-06-04,original,92
2012-06-05,original,89
2012-06-06,original,60
2012-06-07,original,65
2012-06-08,original,91
2012-06-09,original,57
2012-06-10,original,56
2012-06-11,original,63
2012-06-12,original,86
2012-06-13,original,60
2012-06-14,original,80
2012-06-15,original,69
2012-06-16,original,48
2012-06-17,original,55
2012-06-18,original,73
2012-06-19,original,78
2012-06-20,original,78
2012-06-21,original,44
2012-06-22,original,48
2012-06-23,original,47
2012-06-24,original,43
2012-06-25,original,163
2012-06-26,original,98
2012-06-27,original,65
2012-06-28,original,66
2012-06-29,original,71
2012-06-30,original,56
2012-07-01,original,78
2012-07-02,original,62
2012-07-03,original,55
2012-07-04,original,92
2012-07-05,original,55
2012-07-06,original,59
2012-07-07,original,54
2012-07-08,original,63
2012-07-09,original,80
2012-07-10,original,81
2012-07-11,original,90
2012-07-12,original,60
2012-07-13,original,99
2012-07-14,original,86
2012-07-15,original,43
2012-07-16,original,64
2012-07-17,original,75
2012-07-18,original,68
2012-07-19,original,45
2012-07-20,original,63
2012-07-21,original,46
2012-07-22,original,53
2012-07-23,original,81
2012-07-24,original,63
2012-07-25,original,63
2012-07-26,original,57
2012-07-27,original,63
2012-07-28,original,36
2012-07-29,original,59
2012-07-30,original,77
2012-07-31,original,54
2012-08-01,original,72
2012-08-02,original,913
2012-08-03,original,188
2012-08-04,original,70
2012-08-05,original,71
2012-08-06,original,117
2012-08-07,original,94
2012-08-08,original,72
2012-08-09,original,80
2012-08-10,original,96
2012-08-11,original,57
2012-08-12,original,70
2012-08-13,original,72
2012-08-14,original,105
2012-08-15,original,96
2012-08-16,original,68
2012-08-17,original,49
2012-08-18,original,62
2012-08-19,original,45
2012-08-20,original,77
2012-08-21,original,54
2012-08-22,original,67
2012-08-23,original,55
2012-08-24,original,66
2012-08-25,original,49
2012-08-26,original,69
2012-08-27,original,78
2012-08-28,original,64
2012-08-29,original,64
2012-08-30,original,71
2012-08-31,original,55
2012-09-01,original,51
2012-09-02,original,75
2012-09-03,original,67
2012-09-04,original,58
2012-09-05,original,75
2012-09-06,original,51
2012-09-07,original,78
2012-09-08,original,62
2012-09-09,original,40
2012-09-10,original,102
2012-09-11,original,82
2012-09-12,original,72
2012-09-13,original,62
2012-09-14,original,51
2012-09-15,original,73
2012-09-16,original,55
2012-09-17,original,81
2012-09-18,original,81
2012-09-19,original,86
2012-09-20,original,72
2012-09-21,original,60
2012-09-22,original,53
2012-09-23,original,60
2012-09-24,original,86
2012-09-25,original,121
2012-09-26,original,85
2012-09-27,original,174
2012-09-28,original,72
2012-09-29,original,59
2012-09-30,original,51
2012-10-01,original,80
2012-10-02,original,73
2012-10-03,original,83
2012-10-04,original,63
2012-10-05,original,53
2012-10-06,original,72
2012-10-07,original,52
2012-10-08,original,76
2012-10-09,original,67
2012-10-10,original,72
2012-10-11,original,62
2012-10-12,original,91
2012-10-13,original,56
2012-10-14,original,41
2012-10-15,original,113
2012-10-16,original,58
2012-10-17,original,63
2012-10-18,original,59
2012-10-19,original,72
2012-10-20,original,46
2012-10-21,original,66
2012-10-22,original,65
2012-10-23,original,49
2012-10-24,original,66
2012-10-25,original,63
2012-10-26,original,49
2012-10-27,original,45
2012-10-28,original,50
2012-10-29,original,50
2012-10-30,original,68
2012-10-31,original,54
2012-11-01,original,45
2012-11-02,original,67
2012-11-03,original,57
2012-11-04,original,63
2012-11-05,original,179
2012-11-06,original,93
2012-11-07,original,83
2012-11-08,original,75
2012-11-09,original,55
2012-11-10,original,58
2012-11-11,original,56
2012-11-12,original,90
2012-11-13,original,74
2012-11-14,original,284
2012-11-15,original,135
2012-11-16,original,80
2012-11-17,original,33
2012-11-18,original,64
2012-11-19,original,78
2012-11-20,original,72
2012-11-21,original,73
2012-11-22,original,52
2012-11-23,original,37
2012-11-24,original,51
2012-11-25,original,48
2012-11-26,original,66
2012-11-27,original,48
2012-11-28,original,55
2012-11-29,original,55
2012-11-30,original,93
2012-12-01,original,86
2012-12-02,original,57
2012-12-03,original,117
2012-12-04,original,93
2012-12-05,original,340
2012-12-06,original,99
2012-12-07,original,60
